reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.01,1.3905209207684845
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.025,1.5250561620649132
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.05,1.6407638916022207
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.1,1.7741674933857496
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.15000000000000002,1.8641742701740764
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.2,1.93570880309255
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.25,1.9970790627810124
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.3,2.052191452708865
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.35000000000000003,2.1032612953650127
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.4,2.151721581914895
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.45,2.198607469978233
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.5,2.24475
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.55,2.2908925300217664
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.6000000000000001,2.3377784180851044
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.6500000000000001,2.386238704634987
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.7000000000000001,2.4373085472911344
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.7500000000000001,2.492420937218987
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.8,2.5537911969074494
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.8500000000000001,2.6253257298259234
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.9000000000000001,2.71533250661425
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.95,2.848736108397779
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.975,2.9644438379350864
2017-12-23,HHS Region 1,ili perc,1,2017-12-30,quantile,0.99,3.098979079231515
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.01,1.0366876507773097
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.025,1.2269492136358562
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.05,1.3905846540189142
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.1,1.5792458369306004
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.15000000000000002,1.70653464137014
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.2,1.8076997480014703
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.25,1.8944904015792525
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.3,1.972431090870016
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.35000000000000003,2.0446547549826004
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.4,2.11318794945793
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.45,2.17949460824101
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.5,2.24475
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.55,2.3100053917589896
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.6000000000000001,2.3763120505420696
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.6500000000000001,2.4448452450173996
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.7000000000000001,2.517068909129984
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.7500000000000001,2.5950095984207473
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.8,2.6818002519985296
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.8500000000000001,2.7829653586298595
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.9000000000000001,2.9102541630693994
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.95,3.098915345981085
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.975,3.262550786364143
2017-12-23,HHS Region 1,ili perc,2,2018-01-06,quantile,0.99,3.4528123492226896
2017-12-23,HHS Region 1,ili perc,3,2018-01-13,quantile,0.01,0.7651818334682354
2017-12-23,HHS Region 1,ili perc,3,2018-01-13,quantile,0.025,0.9982037068021885
2017-12-23,HHS Region 1,ili perc,3,2018-01-13,quantile,0.05,1.198615373189243
2017-12-23,HHS Region 1,ili perc,3,2018-01-13,quantile,0.1,1.4296771893910012
2017-12-23,HHS Region 1,ili perc,3,2018-01-13,quantile,0.15000000000000002,1.5855734998138944
2017-12-23,HHS Region 1,ili perc,3,2018-01-13,quantile,0.2,1.7094749453243991
