reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.01,1.0537363879539816
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.025,1.1861367358207378
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.05,1.3000083392310087
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.1,1.4312950051827222
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.15000000000000002,1.5198734954154989
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.2,1.5902728714572263
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.25,1.6506692676217254
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.3,1.7049070980065413
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.35000000000000003,1.755166530910639
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.4,1.8028578178559682
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.45,1.8489996899023418
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.5,1.89441
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.55,1.9398203100976583
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.6000000000000001,1.9859621821440316
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.6500000000000001,2.033653469089361
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.7000000000000001,2.083912901993459
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.7500000000000001,2.1381507323782745
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.8,2.198547128542774
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.8500000000000001,2.268946504584501
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.9000000000000001,2.357524994817278
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.95,2.488811660768991
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.975,2.602683264179262
2019-12-14,HHS Region 1,ili perc,1,2019-12-21,quantile,0.99,2.7350836120460182
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.01,0.7055179763153432
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.025,0.8927603439314253
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.05,1.0537991098434007
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.1,1.2394664933910602
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.15000000000000002,1.3647353956127857
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.2,1.4642951479936002
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.25,1.5497085505678931
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.3,1.6264124258917911
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.35000000000000003,1.6974899975419468
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.4,1.7649356623470585
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.45,1.8301901235883238
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.5,1.89441
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.55,1.9586298764116763
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.6000000000000001,2.0238843376529414
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.6500000000000001,2.091330002458053
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.7000000000000001,2.162407574108209
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.7500000000000001,2.239111449432107
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.8,2.3245248520064
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.8500000000000001,2.4240846043872146
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.9000000000000001,2.54935350660894
2019-12-14,HHS Region 1,ili perc,2,2019-12-28,quantile,0.95,2.7350208901565987
