reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.01,1.4739577224903393
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.025,1.6085485901014547
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.05,1.7243041613381775
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.1,1.8577629215371643
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.15000000000000002,1.9478069134465354
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.2,2.0193710237634717
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.25,2.0807666582261932
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.3,2.135901835485571
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.35000000000000003,2.186992794000368
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.4,2.2354731174351845
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.45,2.2823783914165814
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.5,2.32854
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.55,2.3747016085834183
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.6000000000000001,2.421606882564815
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.6500000000000001,2.4700872059996315
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.7000000000000001,2.5211781645144287
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.7500000000000001,2.5763133417738064
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.8,2.6377089762365284
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.8500000000000001,2.7092730865534644
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.9000000000000001,2.7993170784628356
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.95,2.9327758386618217
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.975,3.048531409898545
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.99,3.18312227750966
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.01,1.1199781529821502
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.025,1.310318383329351
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.05,1.4740214820925697
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.1,1.662760670783475
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.15000000000000002,1.7901021053519208
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.2,1.8913090407412965
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.25,1.9781355796689786
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.3,2.056108495113035
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.35000000000000003,2.128362021559303
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.4,2.196923552469054
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.45,2.2632576270803715
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.5,2.32854
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.55,2.393822372919628
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.6000000000000001,2.460156447530946
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.6500000000000001,2.5287179784406972
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.7000000000000001,2.6009715048869646
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.7500000000000001,2.678944420331021
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.8,2.7657709592587034
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.8500000000000001,2.866977894648079
2019-04-13,HHS Region 1,ili perc,2,2019-04-27,quantile,0.9000000000000001,2.994319329216525
