reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.01,-0.0018516093443049248
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.025,0.13625329802527933
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.05,0.25503113731636573
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.1,0.3919743790242336
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.15000000000000002,0.4843693340650338
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.2,0.5578019153517819
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.25,0.6208005315347925
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.3,0.6773752359212225
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.35000000000000003,0.7298001308516615
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.4,0.7795462294989952
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.45,0.8276761556472002
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.5,0.875043
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.55,0.9224098443527999
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.6000000000000001,0.9705397705010048
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.6500000000000001,1.0202858691483387
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.7000000000000001,1.0727107640787776
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.7500000000000001,1.1292854684652076
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.8,1.1922840846482181
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.8500000000000001,1.2657166659349663
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.9000000000000001,1.3581116209757667
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.95,1.495054862683634
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.975,1.6138327019747205
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.99,1.7519376093443049
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.01,-0.365073249306573
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.025,-0.16976341627422697
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.05,-0.001786185039400664
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.1,0.19188080465920293
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.15000000000000002,0.322547003172755
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.2,0.4263963555485389
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.25,0.5154898529652897
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.3,0.5954985671958275
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.35000000000000003,0.6696385646124389
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.4,0.7399901719946482
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.45,0.808056166309455
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.5,0.875043
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.55,0.942029833690545
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.6000000000000001,1.010095828005352
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.6500000000000001,1.0804474353875613
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.7000000000000001,1.1545874328041725
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.7500000000000001,1.2345961470347104
