reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.01,1.129682044118431
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.025,1.26698583833507
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.05,1.3850746761189194
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.1,1.521223543215279
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.15000000000000002,1.6130825374769966
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.2,1.6860891541268321
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.25,1.7487223305799824
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.3,1.8049688587946078
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.35000000000000003,1.8570896495938436
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.4,1.9065471831590732
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.45,1.954397919250806
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.5,2.00149
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.55,2.048582080749194
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.6000000000000001,2.096432816840927
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.6500000000000001,2.1458903504061566
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.7000000000000001,2.198011141205392
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.7500000000000001,2.2542576694200176
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.8,2.316890845873168
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.8500000000000001,2.389897462523004
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.9000000000000001,2.481756456784721
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.95,2.61790532388108
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.975,2.7359941616649297
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.99,2.873297955881569
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.01,0.7685673650075201
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.025,0.9627442529539758
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.05,1.1297470889127719
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.1,1.3222906632621756
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.15000000000000002,1.4521988987730488
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.2,1.5554458461822198
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.25,1.644022533776772
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.3,1.7235671368142964
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.35000000000000003,1.7972770660441864
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.4,1.8672205807736568
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.45,1.934891740724121
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.5,2.00149
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.55,2.068088259275879
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.6000000000000001,2.135759419226343
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.6500000000000001,2.2057029339558136
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.7000000000000001,2.2794128631857036
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.7500000000000001,2.358957466223228
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.8,2.4475341538177804
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.8500000000000001,2.5507811012269515
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.9000000000000001,2.680689336737825
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.95,2.8732329110872277
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.975,3.040235747046024
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.99,3.2344126349924798
2017-04-01,HHS Region 1,ili perc,3,2017-04-22,quantile,0.01,0.4914743259703562
2017-04-01,HHS Region 1,ili perc,3,2017-04-22,quantile,0.025,0.729291473625557
2017-04-01,HHS Region 1,ili perc,3,2017-04-22,quantile,0.05,0.9338273404739434
2017-04-01,HHS Region 1,ili perc,3,2017-04-22,quantile,0.1,1.1696440956777807
2017-04-01,HHS Region 1,ili perc,3,2017-04-22,quantile,0.15000000000000002,1.3287485408712534
2017-04-01,HHS Region 1,ili perc,3,2017-04-22,quantile,0.2,1.4551997101974727
2017-04-01,HHS Region 1,ili perc,3,2017-04-22,quantile,0.25,1.5636835540537555
