reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.01,1.1624606152988424
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.025,1.2992590814852514
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.05,1.4169133092852328
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.1,1.5525610989043064
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.15000000000000002,1.6440820185709697
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.2,1.7168199442498389
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.25,1.7792226077745976
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.3,1.8352621282552262
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.35000000000000003,1.8871910955385942
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.4,1.936466607345728
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.45,1.984141235279982
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.5,2.03106
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.55,2.077978764720018
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.6000000000000001,2.1256533926542724
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.6500000000000001,2.174928904461406
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.7000000000000001,2.226857871744774
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.7500000000000001,2.2828973922254026
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.8,2.3453000557501613
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.8500000000000001,2.4180379814290305
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.9000000000000001,2.5095589010956942
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.95,2.645206690714767
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.975,2.7628609185147486
2018-04-07,HHS Region 1,ili perc,1,2018-04-14,quantile,0.99,2.899659384701158
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.01,0.8026749698866974
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.025,0.9961372160793543
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.05,1.1625254207046218
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.1,1.3543603644898479
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.15000000000000002,1.4837904903233017
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.2,1.5866574513172447
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.25,1.6749081444021634
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.3,1.754159994294753
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.35000000000000003,1.827598644106921
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.4,1.897284741197445
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.45,1.9647068466031585
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.5,2.03106
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.55,2.097413153396842
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.6000000000000001,2.1648352588025555
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.6500000000000001,2.2345213558930794
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.7000000000000001,2.307960005705247
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.7500000000000001,2.3872118555978368
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.8,2.4754625486827555
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.8500000000000001,2.5783295096766987
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.9000000000000001,2.7077596355101528
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.95,2.899594579295378
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.975,3.0659827839206457
2018-04-07,HHS Region 1,ili perc,2,2018-04-21,quantile,0.99,3.259445030113303
2018-04-07,HHS Region 1,ili perc,3,2018-04-28,quantile,0.01,0.5266017342745299
2018-04-07,HHS Region 1,ili perc,3,2018-04-28,quantile,0.025,0.7635436281068835
2018-04-07,HHS Region 1,ili perc,3,2018-04-28,quantile,0.05,0.9673267283817341
2018-04-07,HHS Region 1,ili perc,3,2018-04-28,quantile,0.1,1.2022755919363834
2018-04-07,HHS Region 1,ili perc,3,2018-04-28,quantile,0.15000000000000002,1.360794474754474
2018-04-07,HHS Region 1,ili perc,3,2018-04-28,quantile,0.2,1.4867802576674445
2018-04-07,HHS Region 1,ili perc,3,2018-04-28,quantile,0.25,1.5948648414199518
