reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.01,0.718606212873743
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.025,0.8537044462303531
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.05,0.9698963799984879
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.1,1.1038582382498388
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.15000000000000002,1.1942416680266765
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.2,1.2660755528002758
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.25,1.3277026297256416
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.3,1.3830456494695036
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.35000000000000003,1.4343292050208978
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.4,1.4829922842093393
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.45,1.5300743764973836
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.5,1.57641
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.55,1.6227456235026165
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.6000000000000001,1.6698277157906611
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.6500000000000001,1.7184907949791026
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.7000000000000001,1.7697743505304966
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.7500000000000001,1.8251173702743586
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.8,1.8867444471997243
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.8500000000000001,1.9585783319733239
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.9000000000000001,2.048961761750162
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.95,2.182923620001512
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.975,2.299115553769647
2018-11-24,HHS Region 1,ili perc,1,2018-12-01,quantile,0.99,2.4342137871262572
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.01,0.3632922503910441
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.025,0.5543500042566073
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.05,0.7186702128298598
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.1,0.9081208896096222
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.15000000000000002,1.0359423618138226
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.2,1.137530815898593
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.25,1.2246846638958553
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.3,1.3029515130003069
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.35000000000000003,1.3754774127878024
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.4,1.4442973993629322
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.45,1.5108815328215863
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.5,1.57641
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.55,1.6419384671784139
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.6000000000000001,1.7085226006370682
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.6500000000000001,1.777342587212198
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.7000000000000001,1.8498684869996933
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.7500000000000001,1.9281353361041451
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.8,2.015289184101407
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.8500000000000001,2.116877638186178
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.9000000000000001,2.2446991103903784
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.95,2.43414978717014
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.975,2.5984699957433928
2018-11-24,HHS Region 1,ili perc,2,2018-12-08,quantile,0.99,2.789527749608956
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.01,0.09065025777232531
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.025,0.3246472619587703
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.05,0.5258975946748576
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.1,0.7579263394425373
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.15000000000000002,0.9144750319783542
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.2,1.0388949701112766
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.25,1.1456361984679657
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.3,1.2414931205086224
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.35000000000000003,1.330318844316418
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.4,1.414605769923546
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.45,1.4961543458930857
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.5,1.57641
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.55,1.6566656541069145
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.6000000000000001,1.7382142300764543
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.6500000000000001,1.8225011556835826
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.7000000000000001,1.911326879491378
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.7500000000000001,2.0071838015320345
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.8,2.1139250298887236
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.8500000000000001,2.238344968021646
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.9000000000000001,2.3948936605574636
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.95,2.6269224053251423
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.975,2.8281727380412294
2018-11-24,HHS Region 1,ili perc,3,2018-12-15,quantile,0.99,3.062169742227675
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.01,-0.13919757425251392
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.025,0.13099889246070612
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.05,0.36338275999697556
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.1,0.6313064764996772
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.15000000000000002,0.812073336053353
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.2,0.9557411056005517
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.25,1.0789952594512833
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.3,1.1896812989390073
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.35000000000000003,1.2922484100417955
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.4,1.3895745684186782
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.45,1.4837387529947672
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.5,1.57641
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.55,1.6690812470052332
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.6000000000000001,1.7632454315813222
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.6500000000000001,1.860571589958205
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.7000000000000001,1.963138701060993
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.7500000000000001,2.073824740548717
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.8,2.1970788943994486
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.8500000000000001,2.3407466639466477
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.9000000000000001,2.5215135235003237
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.95,2.789437240003024
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.975,3.0218211075392936
2018-11-24,HHS Region 1,ili perc,4,2018-12-22,quantile,0.99,3.292017574252514
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.01,-0.33154117960296214
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.025,-0.11936935184108964
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.05,0.06311012510142203
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.1,0.27349727532077256
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.15000000000000002,0.41544448675853246
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.2,0.5282596305910895
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.25,0.6250449787485428
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.3,0.7119612126708725
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.35000000000000003,0.7925020565081502
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.4,0.8689274412034355
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.45,0.9428698853598955
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.5,1.01564
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.55,1.0884101146401048
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.6000000000000001,1.1623525587965648
2018-11-24,HHS Region 10,ili perc,1,2018-12-01,quantile,0.6500000000000001,1.2387779434918502
