reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.01,0.24745038875686887
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.025,0.38468672162070316
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.05,0.5027175389194413
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.1,0.6387995121123251
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.15000000000000002,0.730613373374947
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.2,0.8035841197478466
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.25,0.8661865226973358
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.3,0.9224054153545787
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.35000000000000003,0.974500597691378
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.4,1.0239338313300124
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.45,1.0717610569615434
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.5,1.11883
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.55,1.1658989430384565
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.6000000000000001,1.2137261686699876
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.6500000000000001,1.2631594023086221
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.7000000000000001,1.3152545846454213
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.7500000000000001,1.3714734773026642
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.8,1.4340758802521534
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.8500000000000001,1.507046626625053
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.9000000000000001,1.598860487887675
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.95,1.7349424610805584
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.975,1.8529732783792967
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.99,1.9902096112431311
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.01,-0.11348686419543115
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.025,0.08059461899095177
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.05,0.24751540159280813
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.1,0.43996437367667635
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.15000000000000002,0.5698087814881181
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.2,0.67300500066516
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.25,0.7615381679534731
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.3,0.841043688410943
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.35000000000000003,0.914717401805944
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.4,0.9846265512496587
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.45,1.0522644623884483
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.5,1.11883
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.55,1.185395537611552
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.6000000000000001,1.2530334487503414
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.6500000000000001,1.3229425981940561
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.7000000000000001,1.396616311589057
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.7500000000000001,1.476121832046527
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.8,1.56465499933484
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.8500000000000001,1.6678512185118821
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.9000000000000001,1.797695626323324
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.95,1.9901445984071915
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.975,2.157065381009048
