reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.01,0.5891482625299759
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.025,0.7241721512922035
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.05,0.8403001446077365
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.1,0.9741882836122329
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.15000000000000002,1.064521975363201
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.2,1.1363163299305665
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.25,1.19790949345882
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.3,1.2532220579239375
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.35000000000000003,1.304477392120831
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.4,1.3531136920036235
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.45,1.4001698750035385
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.5,1.44648
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.55,1.4927901249964617
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.6000000000000001,1.5398463079963765
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.6500000000000001,1.5884826078791692
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.7000000000000001,1.6397379420760625
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.7500000000000001,1.6950505065411803
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.8,1.7566436700694337
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.8500000000000001,1.8284380246367993
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.9000000000000001,1.9187717163877673
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.95,2.052659855392263
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.975,2.1687878487077965
2018-12-01,HHS Region 1,ili perc,1,2018-12-08,quantile,0.99,2.303811737470024
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.01,0.23402982941700232
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.025,0.4249824441489006
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.05,0.5892122272668995
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.1,0.7785586492879524
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.15000000000000002,0.906309781301402
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.2,1.0078423312323932
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.25,1.094948218443513
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.3,1.1731719972797183
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.35000000000000003,1.2456579860449306
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.4,1.314440100962821
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.45,1.3809875931548108
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.5,1.44648
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.55,1.5119724068451892
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.6000000000000001,1.5785198990371792
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.6500000000000001,1.6473020139550696
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.7000000000000001,1.7197880027202816
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.7500000000000001,1.798011781556487
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.8,1.885117668767607
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.8500000000000001,1.9866502186985981
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.9000000000000001,2.114401350712048
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.95,2.3037477727331
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.975,2.4679775558510992
2018-12-01,HHS Region 1,ili perc,2,2018-12-15,quantile,0.99,2.6589301705829977
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.01,-0.03846212823938388
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.025,0.19540610733232255
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.05,0.39654569193584477
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.1,0.6284467512224767
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.15000000000000002,0.7849092949704191
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.2,0.9092607647777108
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.25,1.015943253407544
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.3,1.1117474253580566
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.35000000000000003,1.2005242683459987
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.4,1.2847648108351517
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.45,1.366268510601263
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.5,1.44648
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.55,1.526691489398737
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.6000000000000001,1.6081951891648485
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.6500000000000001,1.6924357316540015
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.7000000000000001,1.7812125746419434
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.7500000000000001,1.877016746592456
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.8,1.9836992352222893
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.8500000000000001,2.1080507050295814
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.9000000000000001,2.2645132487775235
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.95,2.4964143080641548
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.975,2.697553892667677
2018-12-01,HHS Region 1,ili perc,3,2018-12-22,quantile,0.99,2.931422128239384
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.01,-0.26818347494004813
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.025,0.001864302584406905
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.05,0.234120289215473
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.1,0.5018965672244656
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.15000000000000002,0.6825639507264019
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.2,0.826152659861133
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.25,0.9493389869176397
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.3,1.059964115847875
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.35000000000000003,1.162474784241662
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.4,1.2597473840072473
2018-12-01,HHS Region 1,ili perc,4,2018-12-29,quantile,0.45,1.3538597500070768
