reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.01,0.8031975580263384
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.025,0.9377758520862122
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.05,1.0535206093752116
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.1,1.1869669017850402
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.15000000000000002,1.277002481736257
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.2,1.348559906495517
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.25,1.4099498053450459
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.3,1.46507983184651
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.35000000000000003,1.5161660174164835
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.4,1.5646418117934096
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.45,1.6115427038588834
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.5,1.6577
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.55,1.7038572961411165
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.6000000000000001,1.7507581882065903
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.6500000000000001,1.7992339825835164
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.7000000000000001,1.8503201681534902
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.7500000000000001,1.905450194654954
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.8,1.966840093504483
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.8500000000000001,2.038397518263743
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.9000000000000001,2.12843309821496
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.95,2.261879390624788
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.975,2.3776241479137874
2017-12-09,HHS Region 1,ili perc,1,2017-12-16,quantile,0.99,2.5122024419736615
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.01,0.4492510574799192
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.025,0.6395735061404273
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.05,0.8032613116721123
2017-12-09,HHS Region 1,ili perc,2,2017-12-23,quantile,0.1,0.9919828682464976
