reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.01,0.6755086312808652
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.025,0.8101544783714234
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.05,0.9259573349935678
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.1,1.0594706122136055
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.15000000000000002,1.1495513864982596
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.2,1.2211447302810456
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.25,1.2825654444544694
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.3,1.3377231440691786
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.35000000000000003,1.3888349729026925
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.4,1.4373351002290577
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.45,1.4842595347047172
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.5,1.53044
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.55,1.576620465295283
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.6000000000000001,1.6235448997709423
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.6500000000000001,1.6720450270973077
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.7000000000000001,1.7231568559308215
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.7500000000000001,1.7783145555455306
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.8,1.8397352697189546
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.8500000000000001,1.9113286135017407
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.9000000000000001,2.0014093877863948
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.95,2.134922665006432
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.975,2.2507255216285764
2019-04-27,HHS Region 1,ili perc,1,2019-05-04,quantile,0.99,2.385371368719135
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.01,0.32138446345920635
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.025,0.5118024465318876
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.05,0.6755724169284713
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.1,0.8643887043299273
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.15000000000000002,0.9917821570323546
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.2,1.0930304347856101
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.25,1.1798924417803076
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.3,1.2578972086447306
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.35000000000000003,1.330180250178778
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.4,1.3987697880205459
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.45,1.465130959662711
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.5,1.53044
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.55,1.5957490403372894
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.6000000000000001,1.6621102119794544
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.6500000000000001,1.7306997498212222
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.7000000000000001,1.8029827913552696
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.7500000000000001,1.8809875582196927
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.8,1.96784956521439
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.8500000000000001,2.0690978429676457
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.9000000000000001,2.1964912956700733
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.95,2.3853075830715285
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.975,2.5490775534681123
2019-04-27,HHS Region 1,ili perc,2,2019-05-11,quantile,0.99,2.739495536540794
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.01,0.049655432394057106
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.025,0.28286888058305387
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.05,0.4834453119142221
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.1,0.7146970915443556
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.15000000000000002,0.8707215693905205
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.2,0.9947248783060513
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.25,1.1011086758915871
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.3,1.196644614052886
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.35000000000000003,1.2851728984602957
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.4,1.36917758316312
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.45,1.4504530877913986
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.5,1.53044
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.55,1.6104269122086015
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.6000000000000001,1.6917024168368802
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.6500000000000001,1.7757071015397046
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.7000000000000001,1.8642353859471144
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.7500000000000001,1.959771324108413
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.8,2.066155121693949
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.8500000000000001,2.19015843060948
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.9000000000000001,2.3461829084556447
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.95,2.5774346880857775
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.975,2.778011119416946
2019-04-27,HHS Region 1,ili perc,3,2019-05-18,quantile,0.99,3.011224567605943
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.01,-0.17942273743826948
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.025,0.08986895674284676
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.05,0.3214746699871357
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.1,0.5885012244272109
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.15000000000000002,0.7686627729965191
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.2,0.9118494605620912
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.25,1.0346908889089388
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.3,1.1450062881383574
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.35000000000000003,1.2472299458053848
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.4,1.3442302004581155
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.45,1.438079069409434
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.5,1.53044
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.55,1.622800930590566
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.6000000000000001,1.7166497995418848
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.6500000000000001,1.8136500541946154
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.7000000000000001,1.915873711861643
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.7500000000000001,2.0261891110910613
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.8,2.1490305394379092
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.8500000000000001,2.2922172270034813
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.9000000000000001,2.4723787755727895
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.95,2.739405330012864
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.975,2.971011043257153
2019-04-27,HHS Region 1,ili perc,4,2019-05-25,quantile,0.99,3.2403027374382694
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.01,-0.46224652948242845
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.025,-0.25092668463941187
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.05,-0.06917996000919714
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.1,0.14036237372238275
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.15000000000000002,0.2817395914866191
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.2,0.3941017224166268
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.25,0.4904984258407264
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.3,0.577065644780934
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.35000000000000003,0.6572830742236455
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.4,0.7334015702852501
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.45,0.807047096137031
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.5,0.879525
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.55,0.9520029038629692
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.6000000000000001,1.0256484297147501
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.6500000000000001,1.1017669257763547
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.7000000000000001,1.181984355219066
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.7500000000000001,1.2685515741592737
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.8,1.3649482775833734
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.8500000000000001,1.4773104085133812
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.9000000000000001,1.6186876262776175
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.95,1.8282299600091967
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.975,2.009976684639412
2019-04-27,HHS Region 10,ili perc,1,2019-05-04,quantile,0.99,2.2212965294824283
2019-04-27,HHS Region 10,ili perc,2,2019-05-11,quantile,0.01,-1.0180264946001416
