reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.01,0.7039942456613261
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.025,0.8413984887755869
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.05,0.9595737181529422
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.1,1.0958221892237605
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.15000000000000002,1.1877483858141746
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.2,1.260808412744501
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.25,1.3234874104625707
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.3,1.3797750875892596
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.35000000000000003,1.431934008987936
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.4,1.4814277247632355
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.45,1.5293134675619438
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.5,1.57644
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.55,1.6235665324380564
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.6000000000000001,1.6714522752367649
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.6500000000000001,1.7209459910120641
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.7000000000000001,1.7731049124107405
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.7500000000000001,1.8293925895374294
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.8,1.8920715872554992
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.8500000000000001,1.9651316141858257
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.9000000000000001,2.05705781077624
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.95,2.1933062818470574
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.975,2.311481511224413
2017-01-07,HHS Region 1,ili perc,1,2017-01-14,quantile,0.99,2.448885754338674
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.01,0.34261538177942175
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.025,0.5369343259192193
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.05,0.7040593380412267
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.1,0.8967437736821764
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.15000000000000002,1.0267470476377152
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.2,1.1300695285899263
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.25,1.2187110172387727
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.3,1.298313813625814
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.35000000000000003,1.3720776676665747
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.4,1.4420723517682421
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.45,1.5097930186784854
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.5,1.57644
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.55,1.6430869813215148
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.6000000000000001,1.7108076482317582
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.6500000000000001,1.7808023323334259
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.7000000000000001,1.854566186374186
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.7500000000000001,1.9341689827612274
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.8,2.022810471410074
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.8500000000000001,2.126132952362285
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.9000000000000001,2.256136226317824
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.95,2.448820661958773
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.975,2.6159456740807805
2017-01-07,HHS Region 1,ili perc,2,2017-01-21,quantile,0.99,2.8102646182205784
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.01,0.06531962663766132
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.025,0.30331075688710707
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.05,0.5079962583647928
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.1,0.7439855327130287
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.15000000000000002,0.9032063757541905
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.2,1.0297500543998663
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.25,1.1383132630150568
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.3,1.2358063796385146
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.35000000000000003,1.3261482815690138
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.4,1.4118739119472055
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.45,1.494814451432744
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.5,1.57644
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.55,1.6580655485672564
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.6000000000000001,1.7410060880527949
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.6500000000000001,1.8267317184309868
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.7000000000000001,1.9170736203614855
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.7500000000000001,2.0145667369849436
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.8,2.1231299456001342
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.8500000000000001,2.2496736242458097
2017-01-07,HHS Region 1,ili perc,3,2017-01-28,quantile,0.9000000000000001,2.408894467286972
