reference_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.01,4.926018508060361
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.025,5.06165028177001
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.05,5.178301089676042
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.1,5.312792000420304
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.15000000000000002,5.403532379402426
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.2,5.475649956088866
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.25,5.537520415415042
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.3,5.593082000076881
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.35000000000000003,5.644568088597464
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.4,5.693423351767924
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.45,5.740691384282699
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.5,5.78721
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.55,5.833728615717301
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.6000000000000001,5.880996648232076
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.6500000000000001,5.929851911402536
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.7000000000000001,5.981337999923119
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.7500000000000001,6.036899584584958
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.8,6.098770043911134
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.8500000000000001,6.170887620597574
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.9000000000000001,6.261627999579696
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.95,6.396118910323958
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.975,6.51276971822999
2018-02-10,HHS Region 1,ili perc,1,2018-02-17,quantile,0.99,6.648401491939639
2018-02-10,HHS Region 1,ili perc,2,2018-02-24,quantile,0.01,4.569301312298642
2018-02-10,HHS Region 1,ili perc,2,2018-02-24,quantile,0.025,4.761113606167546
2018-02-10,HHS Region 1,ili perc,2,2018-02-24,quantile,0.05,4.9260827607700355
